time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1968-08-01T00:14:17.000Z,-26.822,-177.09,127.2,5.7,mw,,,,,iscgem,iscgem817534,2015-05-13T18:53:02.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1968-08-01T05:54:33.970Z,34.084,-116.7646667,6,3.5,ml,9,112,0.5152,0.24,ci,ci3328650,2016-01-28T20:03:51.500Z,"17km WNW of Morongo Valley, CA",earthquake,0.87,31.61,0.105,10,reviewed,ci,ci
1968-08-01T20:19:22.000Z,16.316,122.067,25,7.6,mw,,,,,iscgem,iscgem817557,2015-05-13T18:53:02.000Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1968-08-02T13:30:25.000Z,27.579,60.979,67.4,5.9,mw,,,,,iscgem,iscgem817580,2015-05-13T18:53:02.000Z,"southeastern Iran",earthquake,,,,,automatic,iscgem,iscgem
1968-08-02T14:06:43.000Z,16.519,-97.739,25,7.3,mw,,,,,iscgem,iscgem817583,2015-05-13T18:53:02.000Z,"Oaxaca, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1968-08-03T04:54:34.000Z,25.637,128.49,15,6.7,mw,,,,,iscgem,iscgem817611,2015-05-13T18:53:02.000Z,"Ryukyu Islands, Japan",earthquake,,,,,automatic,iscgem,iscgem
1968-08-03T06:25:05.000Z,16.475,122.23,25,6.4,mw,,,,,iscgem,iscgem817612,2015-05-13T18:53:02.000Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1968-08-03T10:02:19.260Z,32.8846667,-116.223,6,3.28,ml,8,161,0.4299,0.67,ci,ci3328651,2016-01-28T19:55:22.650Z,"27km NW of Ocotillo, CA",earthquake,2.3,31.61,0.123,5,reviewed,ci,ci
1968-08-03T12:55:04.750Z,34.2396667,-119.6365,10.42,3.1,ml,10,220,0.2108,0.52,ci,ci3328652,2016-01-28T19:46:40.030Z,"21km SSW of Carpinteria, CA",earthquake,2.32,2.59,0.154,10,reviewed,ci,ci
1968-08-04T11:41:25.000Z,6.498,126.777,100,6.1,mw,,,,,iscgem,iscgem817656,2015-05-13T18:53:02.000Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1968-08-05T16:17:06.000Z,33.231,132.192,45.7,6.8,mw,,,,,iscgem,iscgem817699,2015-05-13T18:53:02.000Z,"Shikoku, Japan",earthquake,,,,,automatic,iscgem,iscgem
1968-08-06T10:18:41.780Z,34.0641667,-116.5045,6,3.74,ml,14,127,0.7267,0.46,ci,ci3328653,2016-01-28T20:03:52.000Z,"7km ENE of Morongo Valley, CA",earthquake,1.16,31.61,0.186,12,reviewed,ci,ci
1968-08-07T08:00:15.000Z,43.024,144.844,59.9,5.8,mw,,,,,iscgem,iscgem817753,2015-05-13T18:53:02.000Z,"Hokkaido, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1968-08-08T04:55:10.000Z,36.363,141.587,37.6,5.8,mw,,,,,iscgem,iscgem817774,2015-05-13T18:53:02.000Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1968-08-09T02:08:54.690Z,35.5511667,-116.2113333,6,2.67,mh,4,241,0.5455,0.55,ci,ci3328655,2016-01-28T20:03:52.520Z,"33km S of Tecopa, CA",earthquake,3.66,31.61,0.229,16,reviewed,ci,ci
1968-08-09T13:00:01.550Z,37.145,-116.0216667,0.01,3.6,ml,9,283,1.768,0.33,ci,ci3328656,2016-01-28T19:42:18.510Z,"70km ENE of Beatty, NV",nuclear explosion,3.05,31.61,0.161,9,reviewed,ci,ci
1968-08-10T02:07:06.000Z,1.514,126.234,23,7.6,mw,,,,,iscgem,iscgem817844,2015-05-13T18:53:02.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1968-08-10T04:05:50.000Z,1.328,126.478,20,5.8,mw,,,,,iscgem,iscgem817849,2015-05-13T18:53:02.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1968-08-10T05:51:48.000Z,1.402,126.182,25,6.5,mw,,,,,iscgem,iscgem817856,2015-05-13T18:53:02.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1968-08-10T08:10:17.000Z,1.619,126.297,30,5.9,mw,,,,,iscgem,iscgem817862,2015-05-13T18:53:02.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1968-08-10T23:14:03.590Z,32.5693333,-116.1376667,6,3.08,ml,3,218,0.4643,0.31,ci,ci3328657,2016-01-28T19:33:50.570Z,"23km SW of Ocotillo, CA",earthquake,2.37,31.61,0.042,3,reviewed,ci,ci
1968-08-11T02:41:54.000Z,-15.242,-73.924,90.2,5.8,mw,,,,,iscgem,iscgem817898,2015-05-13T18:53:02.000Z,"southern Peru",earthquake,,,,,automatic,iscgem,iscgem
1968-08-11T12:07:04.520Z,32.9395,-116.0086667,6,2.76,ml,5,163,0.6157,0.64,ci,ci3328658,2016-01-28T19:46:40.520Z,"23km N of Ocotillo, CA",earthquake,2.48,31.61,0.027,3,reviewed,ci,ci
1968-08-11T12:37:30.000Z,52.053,-179.955,165.2,5.7,mw,,,,,iscgem,iscgem817909,2015-05-13T18:53:02.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1968-08-11T20:00:44.000Z,1.584,126.483,30,6,mw,,,,,iscgem,iscgem817918,2015-05-13T18:53:02.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1968-08-12T07:07:08.150Z,32.9671667,-116.0323333,6,2.95,ml,5,159,0.6101,0.2,ci,ci3328659,2016-01-28T19:55:23.220Z,"22km SSE of Ocotillo Wells, CA",earthquake,0.93,31.61,0.106,5,reviewed,ci,ci
1968-08-13T02:34:49.030Z,33.9656667,-117.253,11.16,2.58,ml,10,125,0.1055,0.43,ci,ci3328660,2016-01-28T19:55:23.750Z,"5km NNW of Moreno Valley, CA",earthquake,1.44,1.92,0.03,3,reviewed,ci,ci
1968-08-13T02:52:51.000Z,1.704,126.477,30,5.8,mw,,,,,iscgem,iscgem817959,2015-05-13T18:53:02.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1968-08-13T08:41:11.420Z,34.0381667,-118.9796667,6,2.68,ml,9,191,0.6799,0.6,ci,ci3328661,2016-01-28T19:50:58.400Z,"16km WNW of Malibu, CA",earthquake,2.21,31.61,0.325,6,reviewed,ci,ci
1968-08-13T19:35:22.000Z,-15.625,167.662,125,5.7,mw,,,,,iscgemsup,iscgemsup817990,2015-07-13T17:02:24.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1968-08-14T07:56:39.000Z,15.103,122.492,22.5,5.7,mw,,,,,iscgem,iscgem818002,2015-05-13T18:53:02.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1968-08-14T08:38:42.000Z,18.201,-103.232,20,6,mw,,,,,iscgem,iscgem818003,2015-05-13T18:53:02.000Z,"offshore Michoacan, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1968-08-14T09:19:23.690Z,33.2965,-116.2373333,6,3.63,ml,13,110,0.5266,0.52,ci,ci3328663,2016-01-28T19:59:37.920Z,"14km ENE of Borrego Springs, CA",earthquake,1.23,31.61,0.135,12,reviewed,ci,ci
1968-08-14T22:14:23.000Z,0.157,119.802,20,7.2,mw,,,,,iscgem,iscgem818025,2015-05-13T18:53:02.000Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1968-08-15T17:00:03.890Z,37.0756667,-116.0635,6,3.81,ml,12,255,1.733,0.35,ci,ci3328664,2016-01-28T19:55:22.080Z,"64km ENE of Beatty, NV",nuclear explosion,3.75,31.61,0.193,10,reviewed,ci,ci
1968-08-15T17:41:33.000Z,-12.76,166.188,25,5.6,mw,,,,,iscgem,iscgem818047,2015-05-13T18:53:02.000Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1968-08-16T10:39:17.000Z,38.589,143.574,15,5.9,mw,,,,,iscgem,iscgem818066,2015-05-13T18:53:02.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1968-08-16T12:12:18.990Z,34.8688333,-120.2603333,6,3.15,ml,8,262,0.412,0.61,ci,ci3328666,2016-01-28T19:55:24.280Z,"14km N of Los Alamos, CA",earthquake,4.25,31.61,0.126,11,reviewed,ci,ci
1968-08-16T18:25:54.000Z,16.557,-98.03,30,5.6,mw,,,,,iscgem,iscgem818076,2015-05-13T18:53:02.000Z,"Oaxaca, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1968-08-17T04:00:38.000Z,1.364,126.268,35,6,mw,,,,,iscgem,iscgem818083,2015-05-13T18:53:02.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1968-08-17T07:44:42.460Z,34.1105,-117.2766667,6.23,3.25,ml,12,88,0.1426,0.56,ci,ci3328668,2016-01-28T19:55:24.820Z,"3km SE of San Bernardino, CA",earthquake,1.57,2.59,0.095,10,reviewed,ci,ci
1968-08-18T18:38:32.000Z,-10.188,159.914,543.1,7.3,mw,,,,,iscgem,iscgem818136,2015-05-13T18:53:02.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1968-08-18T18:56:50.000Z,1.159,126.1,35,5.8,mw,,,,,iscgem,iscgem818137,2015-05-13T18:53:02.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1968-08-19T01:53:49.070Z,34.219,-117.1366667,6,2.15,mh,5,151,0.2997,0.36,ci,ci3328669,2016-01-28T19:50:58.880Z,"3km WNW of Running Springs, CA",earthquake,1.14,31.61,0.186,11,reviewed,ci,ci
1968-08-20T01:31:15.440Z,32.7773333,-115.4498333,6,3.43,ml,4,203,0.5909,0.71,ci,ci3328670,2016-01-28T19:50:59.380Z,"8km WSW of Holtville, CA",earthquake,3.38,31.61,0.149,3,reviewed,ci,ci
1968-08-20T01:51:24.510Z,32.6891667,-115.4163333,6,2.73,mh,3,217,0.6136,0.59,ci,ci3328672,2016-01-28T20:03:52.990Z,"6km NE of Mexicali, B.C., MX",earthquake,5.42,31.61,0.076,6,reviewed,ci,ci
1968-08-20T01:58:49.160Z,32.7076667,-115.4358333,6,2.55,mh,3,213,0.6164,0.54,ci,ci3328673,2016-01-28T19:55:25.380Z,"7km ENE of Calexico, CA",earthquake,5.04,31.61,0.056,6,reviewed,ci,ci
1968-08-20T06:37:23.320Z,32.7705,-115.4815,6,2.75,mh,4,204,0.6177,0.33,ci,ci3328674,2016-01-28T19:38:05.020Z,"6km NE of Heber, CA",earthquake,1.61,31.61,0.059,7,reviewed,ci,ci
1968-08-20T11:16:57.000Z,5.485,147.082,10,5.8,mw,,,,,iscgem,iscgem818179,2015-05-13T18:53:02.000Z,"State of Yap, Federated States of Micronesia",earthquake,,,,,automatic,iscgem,iscgem
1968-08-20T15:34:26.120Z,35.4118333,-117.8618333,6,2.78,ml,9,91,0.457,0.27,ci,ci3328676,2016-01-28T19:59:38.440Z,"21km WNW of Johannesburg, CA",earthquake,0.51,31.61,0.035,9,reviewed,ci,ci
1968-08-21T02:02:09.890Z,35.0158333,-119.0893333,12.5,3.42,ml,14,139,0.2118,0.48,ci,ci3328678,2016-01-28T19:46:41.030Z,"17km WNW of Grapevine, CA",earthquake,1.06,1.91,0.066,11,reviewed,ci,ci
1968-08-21T17:56:48.000Z,-30.775,-178.766,15,6.5,mw,,,,,iscgem,iscgem818206,2015-05-13T18:53:02.000Z,"Kermadec Islands, New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1968-08-22T14:00:08.000Z,52.96,171.15,25.6,6.2,mw,,,,,iscgem,iscgem818229,2015-05-13T18:53:02.000Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1968-08-22T19:35:19.000Z,32.9151667,-115.8303333,6,3.16,ml,4,172,0.7468,0.71,ci,ci3328679,2016-01-28T19:59:38.960Z,"24km SW of Westmorland, CA",earthquake,3.37,31.61,0.272,5,reviewed,ci,ci
1968-08-23T00:17:35.510Z,31.9673333,-116.1741667,6,3.5,ml,4,284,0.8263,0.35,ci,ci3328680,2016-01-28T19:38:05.410Z,"43km ENE of Ensenada, B.C., MX",earthquake,5.58,31.61,0.109,5,reviewed,ci,ci
1968-08-23T21:27:02.700Z,33.292,-116.2268333,6,2.87,ml,7,111,0.5359,0.62,ci,ci3328681,2016-01-28T19:42:19.540Z,"14km ENE of Borrego Springs, CA",earthquake,2.45,31.61,0.18,5,reviewed,ci,ci
1968-08-23T22:36:52.000Z,-21.989,-63.554,533.6,6.3,mw,,,,,iscgem,iscgem818277,2015-05-13T18:53:02.000Z,"Tarija, Bolivia",earthquake,,,,,automatic,iscgem,iscgem
1968-08-24T16:25:56.990Z,35.5051667,-118.48,0.68,2.84,ml,9,95,0.1573,0.5,ci,ci3328682,2016-01-28T19:55:25.850Z,"9km S of Bodfish, CA",earthquake,1.31,3.53,0.088,11,reviewed,ci,ci
1968-08-25T09:07:32.000Z,40.108,143.43,21,5.7,mw,,,,,iscgem,iscgem818320,2015-05-13T18:53:02.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1968-08-25T09:13:48.000Z,40.056,143.393,21.5,5.7,mw,,,,,iscgem,iscgem818322,2015-05-13T18:53:02.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1968-08-25T11:15:47.000Z,-20.117,-174.984,97.1,5.7,mw,,,,,iscgem,iscgem818326,2015-05-13T18:53:02.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1968-08-26T09:25:59.000Z,-16.321,178.161,20,5.8,mw,,,,,iscgem,iscgem818343,2015-05-13T18:53:02.000Z,"Fiji",earthquake,,,,,automatic,iscgem,iscgem
1968-08-27T13:45:51.000Z,12.363,144.545,27.5,5.5,mw,,,,,iscgem,iscgem818381,2015-05-13T18:53:02.000Z,"Guam region",earthquake,,,,,automatic,iscgem,iscgem
1968-08-27T16:30:01.260Z,36.8771667,-115.9311667,0.2,4.02,ml,13,249,1.724,0.49,ci,ci3328286,2016-01-28T19:42:19.020Z,"73km E of Beatty, NV",nuclear explosion,99,31.61,0.198,11,reviewed,ci,ci
1968-08-28T11:50:29.000Z,-19.962,176.486,15,5.9,mw,,,,,iscgem,iscgem818402,2015-05-13T18:53:02.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1968-08-28T20:42:19.000Z,15.51,122.058,20,6.4,mw,,,,,iscgem,iscgem818415,2015-05-13T18:53:02.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1968-08-29T22:45:01.380Z,37.2503333,-116.3468333,0.7,5.08,ml,18,259,1.517,0.38,ci,ci3328287,2016-01-28T19:38:04.600Z,"52km NE of Beatty, NV",nuclear explosion,99,31.61,0.254,10,reviewed,ci,ci
1968-08-31T10:47:43.000Z,34.158,59.083,10,7.1,mw,,,,,iscgem,iscgem818488,2015-05-13T18:53:02.000Z,"northeastern Iran",earthquake,,,,,automatic,iscgem,iscgem
